,month,day,number,amount
5159,5,7,301805,1.4
5160,5,7,301806,1.2
5161,5,7,301899,1.2
5162,5,7,310102,1.0
5163,5,7,310201,1.0
5164,5,7,310202,1.0
5165,5,7,310204,1.0
5166,5,7,310499,1.0
5167,5,7,310501,1.0
5168,5,7,310502,1.0
5169,5,7,310505,1.0
5170,5,7,310601,1.0
5171,5,7,310603,1.0
5172,5,7,310604,1.0
5173,5,7,310701,1.0
5174,5,7,310704,1.0
5175,5,7,310705,1.0
5176,5,7,310801,1.0
5177,5,7,310899,1.1
5178,5,7,310901,1.4
5179,5,7,310903,1.3
5180,5,7,310908,1.2
5181,5,7,310911,1.2
5182,5,7,311001,1.2
5183,5,7,311002,1.2
5184,5,7,311003,1.2
5185,5,7,311004,1.2
5186,5,7,311005,1.6
5187,5,7,311007,1.3
5188,5,7,311008,1.0
5189,5,7,311009,1.0
5190,5,7,311012,1.0
5191,5,7,311014,1.0
5192,5,7,311016,1.0
5193,5,7,311017,1.0
5194,5,7,311019,1.0
5195,5,7,311099,1.0
5196,5,7,311103,1.0
5197,5,7,311104,1.0
5198,5,7,311105,1.0
5199,5,7,311106,1.0
5200,5,7,311108,1.0
5201,5,7,311203,1.1
5202,5,7,311204,1.4
5203,5,7,311207,1.4
5204,5,7,311301,1.4
5205,5,7,311302,1.4
5206,5,7,311303,1.1
5207,5,7,311304,1.1
5208,5,7,311401,1.1
5209,5,7,311402,1.2
5210,5,7,311403,1.1
5211,5,7,311405,1.0
5212,5,7,311406,1.0
5213,5,7,311407,1.0
5214,5,7,311410,1.0
5215,5,7,311412,1.0
5216,5,7,311499,1.0
5217,5,7,311503,1.0
5218,5,7,311599,1.0
5219,5,7,311601,1.0
5220,5,7,311602,1.5
5221,5,7,311603,1.5
5222,5,7,311604,1.4
5223,5,7,311701,1.0
5224,5,7,311702,1.1
5225,5,7,311703,1.1
5226,5,7,311704,1.1
5227,5,7,311706,1.2
5228,5,7,311801,1.4
5229,5,7,311802,1.0
5230,5,7,311803,1.0
5231,5,7,311804,1.0
5232,5,7,311805,1.0
5233,5,7,311806,1.0
5234,5,7,311808,1.0
5235,5,7,311809,1.0
5236,5,7,311810,1.0
5237,5,7,311811,1.0
5238,5,7,311812,1.0
5239,5,7,311813,1.1
5240,5,7,311816,1.0
5241,5,7,311819,1.0
5242,5,7,311821,1.0
5243,5,7,311822,1.0
5244,5,7,311899,1.0
5245,5,7,311901,1.0
5246,5,7,311902,1.0
5247,5,7,311903,1.0
5248,5,7,311904,1.0
5249,5,7,311907,1.0
5250,5,7,311908,1.0
5251,5,7,311911,1.0
5252,5,7,311913,1.3
5253,5,7,312001,1.1
5254,5,7,312002,1.1
5255,5,7,312006,1.1
5256,5,7,312010,1.1
5257,5,7,312102,1.0
5258,5,7,312199,1.0
5259,5,7,312205,1.0
5260,5,7,312502,1.0
5261,5,7,312505,1.0
5262,5,7,312601,1.3
5263,5,7,312603,1.0
5264,5,7,312804,1.0
5265,5,7,321203,1.0
5266,5,7,321399,1.0
5267,5,7,321502,1.0
5268,5,7,321601,1.0
5269,5,7,321603,1.0
5270,5,7,321702,1.0
5271,5,7,321707,1.0
5272,5,7,321709,1.0
5273,5,7,321710,1.0
5274,5,7,321711,1.0
5275,5,7,321803,1.0
5276,5,7,322701,1.0
5277,5,7,330101,1.0
5278,5,7,330102,1.0
5279,5,7,330104,1.0
5280,5,7,330105,1.0
5281,5,7,330301,1.0
5282,5,7,331301,1.0
5283,5,7,331302,1.0
5284,5,7,331401,1.0
5285,5,7,331403,1.0
5286,5,7,331504,1.0
5287,5,7,331599,1.0
5288,5,7,331601,1.5
5289,5,7,331602,1.4
5290,5,7,331699,1.4
5291,5,7,331901,1.6
5292,5,7,331902,1.8
5293,5,7,331903,2.0
5294,5,7,331904,2.0
5295,5,7,331905,1.8
5296,5,7,331906,1.2
5297,5,7,331907,1.2
5298,5,7,331908,1.2
5299,5,7,331909,1.2
5300,5,7,331910,1.2
5301,5,7,331999,1.2
5302,5,7,332002,1.2
5303,5,7,332003,1.2
5304,5,7,332005,1.1
5305,5,7,332006,1.1
5306,5,7,332007,1.1
5307,5,7,332099,1.1
5308,5,7,332101,1.0
5309,5,7,332102,1.0
5310,5,7,332103,1.0
5311,5,7,332104,1.0
5312,5,7,332105,1.0
5313,5,7,332106,1.0
5314,5,7,332109,1.0
5315,5,7,332110,1.0
5316,5,7,332112,1.0
5317,5,7,332199,1.1
5318,5,7,332201,1.1
5319,5,7,332202,1.1
5320,5,7,332203,1.1
5321,5,7,332204,1.1
5322,5,7,332205,1.1
5323,5,7,332206,1.1
5324,5,7,332301,1.0
5325,5,7,332302,1.0
5326,5,7,332303,1.0
5327,5,7,332307,1.0
5328,5,7,332399,1.0
5329,5,7,332501,1.0
5330,5,7,332504,1.0
5331,5,7,332603,1.0
5332,5,7,332608,1.0
5333,5,7,332699,1.0
5334,5,7,332803,1.0
5335,5,7,333002,1.2
5336,5,7,340101,1.0
5337,5,7,340105,1.0
5338,5,7,340201,1.0
5339,5,7,340202,1.0
5340,5,7,340205,1.0
5341,5,7,340207,1.0
5342,5,7,340301,1.0
5343,5,7,340303,1.0
5344,5,7,340305,1.0
5345,5,7,340306,1.0
5346,5,7,340403,1.0
5347,5,7,340601,1.4
5348,5,7,340701,1.8
5349,5,7,340702,1.7
5350,5,7,340703,1.7
5351,5,7,340704,1.7
5352,5,7,340799,1.7
5353,5,7,340802,1.7
5354,5,7,340803,1.3
5355,5,7,340899,1.3
5356,5,7,340901,1.3
5357,5,7,340902,1.3
5358,5,7,340903,1.3
5359,5,7,340906,1.4
5360,5,7,341002,1.4
5361,5,7,341004,1.4
5362,5,7,341204,1.3
5363,5,7,341206,1.3
5364,5,7,341501,1.3
5365,5,7,341502,1.3
5366,5,7,341504,1.2
5367,5,7,341505,1.2
5368,5,7,341506,1.2
5369,5,7,341599,1.1
5370,5,7,341601,1.1
5371,5,7,341701,1.0
5372,5,7,341799,1.0
5373,5,7,341902,1.0
5374,5,7,342302,1.3
5375,5,7,342306,1.3
5376,5,7,342307,1.3
5377,5,7,342310,1.4
5378,5,7,342401,1.3
5379,5,7,342601,1.1
5380,5,7,342603,1.1
5381,5,7,342604,1.1
5382,5,7,342605,1.1
5383,5,7,342606,1.1
5384,5,7,342701,1.1
5385,5,7,342804,1.0
5386,5,7,342805,1.0
5387,5,7,342904,1.0
5388,5,7,342905,1.0
5389,5,7,343101,1.0
5390,5,7,343102,1.0
5391,5,7,343104,1.0
5392,5,7,343105,1.0
5393,5,7,343106,1.0
5394,5,7,343107,1.0
5395,5,7,343201,1.0
5396,5,7,343699,1.0
5397,5,8,100101,6.9
5398,5,8,100102,1.2
5399,5,8,100103,1.2
5400,5,8,100104,4.6
5401,5,8,100105,3.2
5402,5,8,100202,1.7
5403,5,8,100203,1.7
5404,5,8,100401,2.3
5405,5,8,100402,2.9
5406,5,8,100404,2.4
5407,5,8,100502,1.9
5408,5,8,100503,1.9
5409,5,8,100504,1.9
5410,5,8,100601,1.6
5411,5,8,100604,1.6
5412,5,8,100703,1.6
5413,5,8,100705,1.6
5414,5,8,109903,1.6
5415,5,8,110104,1.6
5416,5,8,110106,1.6
5417,5,8,110107,1.6
5418,5,8,110201,1.6
5419,5,8,110203,1.5
5420,5,8,110204,1.2
5421,5,8,110301,1.8
5422,5,8,110302,1.6
5423,5,8,110304,1.6
5424,5,8,110402,1.6
5425,5,8,120101,14.0
5426,5,8,120102,24.7
5427,5,8,120103,3.0
5428,5,8,120104,38.0
5429,5,8,120105,11.2
5430,5,8,120106,8.1
5431,5,8,120107,1.2
5432,5,8,120109,1.0
5433,5,8,120201,4.5
5434,5,8,120204,3.6
5435,5,8,120205,3.4
5436,5,8,120301,1.9
5437,5,8,120302,2.0
5438,5,8,120303,2.2
5439,5,8,120304,2.1
5440,5,8,120305,3.6
5441,5,8,120306,9.8
5442,5,8,120307,11.2
5443,5,8,120309,8.4
5444,5,8,120310,8.3
5445,5,8,120313,15.1
5446,5,8,120314,3.6
5447,5,8,120501,1.9
5448,5,8,120502,1.8
5449,5,8,130101,3.7
5450,5,8,130102,1.0
5451,5,8,130201,1.1
5452,5,8,130603,1.0
5453,5,8,130801,6.4
5454,5,8,130803,2.4
5455,5,8,130805,2.5
5456,5,8,140206,1.8
5457,5,8,140301,1.8
5458,5,8,150101,2.1
5459,5,8,150102,1.0
5460,5,8,150103,1.3
5461,5,8,150104,1.2
5462,5,8,150105,1.4
5463,5,8,150199,1.2
5464,5,8,150202,1.5
5465,5,8,150203,1.5
5466,5,8,150301,1.4
5467,5,8,150302,1.4
5468,5,8,150303,1.4
5469,5,8,150304,1.3
5470,5,8,150305,1.6
5471,5,8,150404,1.6
5472,5,8,150501,4.7
5473,5,8,150502,2.5
5474,5,8,150503,1.4
5475,5,8,150504,3.8
5476,5,8,150505,1.0
5477,5,8,150506,1.2
5478,5,8,150507,1.2
5479,5,8,150508,1.1
5480,5,8,150509,1.1
5481,5,8,150599,1.1
5482,5,8,150801,1.0
5483,5,8,150802,1.3
5484,5,8,150805,1.0
5485,5,8,150806,1.0
5486,5,8,150899,1.0
5487,5,8,150902,1.0
5488,5,8,150904,1.0
5489,5,8,150999,1.0
5490,5,8,151002,1.2
5491,5,8,151003,1.2
5492,5,8,151004,1.2
5493,5,8,151005,1.2
5494,5,8,151099,1.6
5495,5,8,151103,1.2
5496,5,8,151199,1.2
5497,5,8,151201,1.2
5498,5,8,151206,1.2
5499,5,8,151299,1.1
5500,5,8,151301,1.2
5501,5,8,151302,1.2
5502,5,8,151304,1.2
5503,5,8,151305,1.2
5504,5,8,151399,1.1
5505,5,8,151499,1.2
5506,5,8,151501,1.4
5507,5,8,151503,1.4
5508,5,8,151602,1.4
5509,5,8,151603,1.4
5510,5,8,151604,1.4
5511,5,8,151605,1.4
5512,5,8,151701,2.1
5513,5,8,151703,2.2
5514,5,8,151704,2.4
5515,5,8,151799,1.4
5516,5,8,151801,1.7
5517,5,8,151802,2.6
5518,5,8,151803,1.4
5519,5,8,151804,1.2
5520,5,8,151805,1.4
5521,5,8,151806,2.2
5522,5,8,151807,2.0
5523,5,8,151809,2.1
5524,5,8,151810,3.1
5525,5,8,151811,3.1
5526,5,8,151813,2.2
5527,5,8,151899,1.6
5528,5,8,151901,1.7
5529,5,8,151902,1.7
5530,5,8,151903,1.5
5531,5,8,151904,1.0
5532,5,8,151905,1.0
5533,5,8,152101,12.6
5534,5,8,152103,1.3
5535,5,8,152104,1.9
5536,5,8,200101,1.6
5537,5,8,200102,1.1
5538,5,8,200103,1.0
5539,5,8,200104,1.0
5540,5,8,200105,1.0
5541,5,8,200199,1.3
5542,5,8,200201,1.9
5543,5,8,200202,1.0
5544,5,8,200203,1.0
5545,5,8,200204,1.0
5546,5,8,200299,1.0
5547,5,8,200301,1.4
5548,5,8,200302,1.1
5549,5,8,200303,1.3
5550,5,8,200304,1.2
5551,5,8,200399,1.2
5552,5,8,200401,1.1
5553,5,8,200402,1.1
5554,5,8,200499,1.2
5555,5,8,200501,1.6
5556,5,8,200502,1.0
5557,5,8,200503,1.5
5558,5,8,200505,1.6
5559,5,8,200506,1.0
5560,5,8,200508,1.0
5561,5,8,200599,1.0
5562,5,8,200601,1.0
5563,5,8,200602,1.2
5564,5,8,200603,1.0
5565,5,8,200604,1.0
5566,5,8,200605,1.0
5567,5,8,200606,1.0
5568,5,8,200607,1.1
5569,5,8,200608,1.2
5570,5,8,200609,1.3
5571,5,8,200699,1.4
5572,5,8,200701,1.4
5573,5,8,200702,1.4
5574,5,8,200703,1.4
5575,5,8,200704,1.4
5576,5,8,200705,1.4
5577,5,8,200706,1.7
5578,5,8,200707,1.7
5579,5,8,200708,1.4
5580,5,8,200709,1.4
5581,5,8,200710,1.4
5582,5,8,200711,1.3
5583,5,8,200799,1.1
5584,5,8,200801,1.1
5585,5,8,200802,1.1
5586,5,8,200803,2.0
5587,5,8,200804,1.2
5588,5,8,200805,1.0
5589,5,8,200806,1.1
5590,5,8,200807,1.0
5591,5,8,200808,1.0
5592,5,8,200809,1.0
5593,5,8,200811,1.0
5594,5,8,200899,1.4
5595,5,8,200901,1.4
5596,5,8,200902,3.2
5597,5,8,200903,1.5
5598,5,8,200904,1.0
5599,5,8,200905,1.0
5600,5,8,200906,1.0
5601,5,8,200907,1.0
5602,5,8,200999,1.0
5603,5,8,201001,1.0
5604,5,8,201002,1.0
5605,5,8,201003,1.0
5606,5,8,201004,1.3
5607,5,8,201005,1.5
5608,5,8,201006,1.5
5609,5,8,201007,1.5
5610,5,8,201008,1.5
5611,5,8,201101,1.2
5612,5,8,201102,2.6
5613,5,8,201103,2.8
5614,5,8,201104,1.3
5615,5,8,201105,1.0
5616,5,8,201106,1.0
5617,5,8,201107,1.6
5618,5,8,201108,1.2
5619,5,8,201109,1.0
5620,5,8,201110,1.0
5621,5,8,201111,3.2
5622,5,8,201112,1.3
5623,5,8,201199,1.0
5624,5,8,201201,1.0
5625,5,8,201202,1.0
5626,5,8,201203,1.0
5627,5,8,201299,1.0
5628,5,8,201301,1.0
5629,5,8,201302,3.5
5630,5,8,201303,1.4
5631,5,8,201304,1.0
5632,5,8,201305,1.0
5633,5,8,201306,2.2
5634,5,8,201307,1.4
5635,5,8,201399,1.4
5636,5,8,201401,2.0
5637,5,8,201402,1.0
5638,5,8,201403,1.0
5639,5,8,201404,2.4
5640,5,8,201405,1.4
5641,5,8,201499,1.2
5642,5,8,201501,1.5
5643,5,8,201502,1.9
5644,5,8,201503,1.6
5645,5,8,201504,1.6
5646,5,8,201505,1.6
5647,5,8,210103,1.5
5648,5,8,210104,1.5
5649,5,8,210105,1.5
5650,5,8,210106,1.5
5651,5,8,210107,1.5
5652,5,8,210108,1.5
5653,5,8,210109,1.5
5654,5,8,210110,1.5
5655,5,8,210111,1.5
5656,5,8,210199,1.5
5657,5,8,210202,1.3
5658,5,8,210301,1.1
5659,5,8,210302,1.1
5660,5,8,210303,1.1
5661,5,8,210401,1.2
5662,5,8,210402,1.3
5663,5,8,210499,1.1
5664,5,8,210501,1.1
5665,5,8,210502,1.0
5666,5,8,210503,1.0
5667,5,8,210504,1.0
5668,5,8,210505,1.1
5669,5,8,210506,1.1
5670,5,8,210507,1.0
5671,5,8,210599,1.0
5672,5,8,210601,1.0
5673,5,8,210603,1.0
5674,5,8,210699,1.0
5675,5,8,210701,1.0
5676,5,8,210704,1.0
5677,5,8,210705,1.0
5678,5,8,210801,1.0
5679,5,8,220101,1.0
5680,5,8,220102,1.5
5681,5,8,220103,1.1
5682,5,8,220104,1.2
5683,5,8,220105,1.2
5684,5,8,220106,1.0
5685,5,8,220107,2.4
5686,5,8,220108,1.5
5687,5,8,220109,1.7
5688,5,8,220110,1.4
5689,5,8,220111,2.5
5690,5,8,220112,1.5
5691,5,8,220113,1.6
5692,5,8,220114,1.6
5693,5,8,220115,1.7
5694,5,8,220199,1.9
5695,5,8,220201,1.3
5696,5,8,220202,2.6
5697,5,8,220203,1.2
5698,5,8,220204,1.2
5699,5,8,220205,8.6
5700,5,8,220206,4.3
5701,5,8,220207,2.7
5702,5,8,220208,4.3
5703,5,8,220298,1.8
5704,5,8,220299,2.2
5705,5,8,220301,4.1
5706,5,8,220302,6.6
5707,5,8,220303,1.0
5708,5,8,220304,1.0
5709,5,8,220305,1.0
5710,5,8,220306,1.4
5711,5,8,220307,1.8
5712,5,8,220308,1.7
5713,5,8,220399,1.7
5714,5,8,220401,1.2
5715,5,8,220402,1.0
5716,5,8,220403,1.3
5717,5,8,220405,2.8
5718,5,8,220406,1.0
5719,5,8,220408,1.0
5720,5,8,220409,1.0
5721,5,8,220499,2.7
5722,5,8,220501,1.1
5723,5,8,220502,1.1
5724,5,8,220503,1.5
5725,5,8,220504,2.0
5726,5,8,220505,1.8
5727,5,8,220506,1.2
5728,5,8,220507,1.2
5729,5,8,220508,1.2
5730,5,8,220510,1.1
5731,5,8,220511,1.3
5732,5,8,220512,1.6
5733,5,8,220513,1.4
5734,5,8,220514,1.1
5735,5,8,220515,1.0
5736,5,8,220599,1.4
5737,5,8,220601,1.2
5738,5,8,220602,1.2
5739,5,8,220603,1.1
5740,5,8,220604,1.1
5741,5,8,220605,4.1
5742,5,8,220606,1.0
5743,5,8,220607,3.8
5744,5,8,220608,1.9
5745,5,8,220699,2.0
5746,5,8,220701,1.7
5747,5,8,220702,1.0
5748,5,8,220703,1.0
5749,5,8,220704,1.1
5750,5,8,220705,1.0
5751,5,8,220706,1.0
5752,5,8,220707,1.0
5753,5,8,220708,1.0
5754,5,8,220709,1.0
5755,5,8,220710,1.3
5756,5,8,220711,1.5
5757,5,8,220713,1.2
5758,5,8,220799,2.5
5759,5,8,220801,1.9
5760,5,8,220802,1.9
5761,5,8,220899,1.7
5762,5,8,220901,1.7
5763,5,8,220902,1.7
5764,5,8,220904,1.5
5765,5,8,220905,1.2
5766,5,8,220906,1.3
5767,5,8,220907,1.2
5768,5,8,220999,1.3
5769,5,8,221001,1.3
5770,5,8,221002,1.2
5771,5,8,221003,1.8
5772,5,8,221004,1.7
5773,5,8,221005,1.2
5774,5,8,221006,1.2
5775,5,8,221099,1.3
5776,5,8,221101,1.3
5777,5,8,221201,1.4
5778,5,8,221202,1.8
5779,5,8,230101,1.5
5780,5,8,230102,1.4
5781,5,8,230103,1.1
5782,5,8,230199,1.0
5783,5,8,230201,1.1
5784,5,8,230202,1.0
5785,5,8,230203,1.0
5786,5,8,230204,1.0
5787,5,8,230299,1.1
5788,5,8,230301,1.1
5789,5,8,230302,2.0
5790,5,8,230304,1.6
5791,5,8,230305,1.0
5792,5,8,230306,1.0
5793,5,8,230307,1.0
5794,5,8,230309,1.0
5795,5,8,230310,1.0
5796,5,8,230311,1.0
5797,5,8,230399,1.2
5798,5,8,230401,1.0
5799,5,8,230402,1.0
5800,5,8,230403,1.0
5801,5,8,230404,1.0
5802,5,8,230406,1.0
5803,5,8,230499,1.1
5804,5,8,230501,1.1
5805,5,8,230502,1.6
5806,5,8,230599,1.8
5807,5,8,230601,2.5
5808,5,8,230602,1.7
5809,5,8,230603,1.2
5810,5,8,230604,1.2
5811,5,8,230699,1.0
5812,5,8,230701,1.0
5813,5,8,230702,1.0
5814,5,8,230703,1.7
5815,5,8,230704,1.3
5816,5,8,230705,1.3
5817,5,8,230799,1.3
5818,5,8,230801,1.3
5819,5,8,230901,6.2
5820,5,8,230903,4.9
5821,5,8,230905,3.9
5822,5,8,230907,3.2
5823,5,8,231001,2.6
5824,5,8,231003,2.6
5825,5,8,231004,2.7
5826,5,8,231006,2.8
5827,5,8,231007,2.7
5828,5,8,231099,2.1
5829,5,8,231101,2.2
5830,5,8,231102,2.1
5831,5,8,231103,1.7
5832,5,8,231104,1.8
5833,5,8,231201,1.0
5834,5,8,231299,1.0
5835,5,8,231301,1.0
5836,5,8,231302,1.0
5837,5,8,231401,1.2
5838,5,8,231403,1.8
5839,5,8,231404,1.8
5840,5,8,231406,1.8
5841,5,8,231499,1.8
5842,5,8,231501,1.8
5843,5,8,231601,1.0
5844,5,8,231602,1.1
5845,5,8,231603,1.1
5846,5,8,231606,1.0
5847,5,8,231701,1.0
5848,5,8,231702,1.0
5849,5,8,231703,1.6
5850,5,8,231705,1.0
5851,5,8,300101,1.0
5852,5,8,300102,1.0
5853,5,8,300201,1.0
5854,5,8,300202,1.0
5855,5,8,300203,1.0
5856,5,8,300204,1.0
5857,5,8,300206,1.1
5858,5,8,300301,1.1
5859,5,8,300302,1.1
5860,5,8,300305,1.1
5861,5,8,300306,1.1
5862,5,8,300401,1.1
5863,5,8,300402,1.1
5864,5,8,300403,1.1
5865,5,8,300499,1.1
5866,5,8,300501,1.3
5867,5,8,300503,1.3
5868,5,8,300504,1.3
5869,5,8,300601,2.4
5870,5,8,300602,2.5
5871,5,8,300604,1.6
5872,5,8,300605,1.0
5873,5,8,300606,1.0
5874,5,8,300607,1.0
5875,5,8,300699,1.0
5876,5,8,300701,1.0
5877,5,8,300702,1.4
5878,5,8,300703,1.4
5879,5,8,300704,1.4
5880,5,8,300801,1.7
5881,5,8,300802,1.2
5882,5,8,300803,1.0
5883,5,8,300804,1.3
5884,5,8,300901,1.3
5885,5,8,300902,1.3
5886,5,8,300903,1.3
5887,5,8,301001,1.5
5888,5,8,301002,1.6
5889,5,8,301003,1.6
5890,5,8,301004,1.7
5891,5,8,301005,1.6
5892,5,8,301006,1.5
5893,5,8,301007,1.3
5894,5,8,301009,1.2
5895,5,8,301012,1.2
5896,5,8,301099,1.0
5897,5,8,301101,1.0
5898,5,8,301102,1.0
5899,5,8,301104,1.0
5900,5,8,301106,1.0
5901,5,8,301108,1.0
5902,5,8,301205,1.0
5903,5,8,301206,1.0
5904,5,8,301301,2.0
5905,5,8,301302,1.0
5906,5,8,301303,2.3
5907,5,8,301304,1.2
5908,5,8,301306,1.3
5909,5,8,301405,1.2
5910,5,8,301406,1.2
5911,5,8,301499,1.9
5912,5,8,301501,2.8
5913,5,8,301601,2.8
5914,5,8,301602,3.2
5915,5,8,301603,7.5
5916,5,8,301604,2.8
5917,5,8,301605,2.8
5918,5,8,301606,4.0
5919,5,8,301607,3.2
5920,5,8,301608,5.2
5921,5,8,301609,1.0
5922,5,8,301701,1.0
5923,5,8,301702,1.0
5924,5,8,301703,1.0
5925,5,8,301799,1.2
5926,5,8,301801,1.7
5927,5,8,301802,1.8
5928,5,8,301803,2.0
5929,5,8,301804,2.0
5930,5,8,301805,1.1
5931,5,8,301806,1.0
5932,5,8,301899,1.0
5933,5,8,310102,1.0
5934,5,8,310201,1.0
5935,5,8,310202,1.0
5936,5,8,310204,1.0
5937,5,8,310499,1.0
5938,5,8,310501,1.0
5939,5,8,310502,1.0
5940,5,8,310505,1.0
5941,5,8,310601,1.0
5942,5,8,310603,1.0
5943,5,8,310604,1.0
5944,5,8,310701,1.0
5945,5,8,310704,1.0
5946,5,8,310705,1.0
5947,5,8,310801,1.0
5948,5,8,310899,1.1
5949,5,8,310901,1.4
5950,5,8,310903,1.3
5951,5,8,310908,1.2
5952,5,8,310911,1.2
5953,5,8,311001,1.2
5954,5,8,311002,1.2
5955,5,8,311003,1.2
5956,5,8,311004,1.2
5957,5,8,311005,1.6
5958,5,8,311007,1.3
5959,5,8,311008,1.2
5960,5,8,311009,1.2
5961,5,8,311012,1.2
5962,5,8,311014,1.2
5963,5,8,311016,1.2
5964,5,8,311017,1.2
5965,5,8,311019,1.2
5966,5,8,311099,1.2
5967,5,8,311103,1.2
5968,5,8,311104,1.2
5969,5,8,311105,1.2
5970,5,8,311106,1.2
5971,5,8,311108,1.2
5972,5,8,311203,1.3
5973,5,8,311204,1.6
5974,5,8,311207,1.6
5975,5,8,311301,1.6
5976,5,8,311302,1.6
5977,5,8,311303,1.3
5978,5,8,311304,1.3
5979,5,8,311401,1.3
5980,5,8,311402,1.4
5981,5,8,311403,1.3
5982,5,8,311405,1.1
5983,5,8,311406,1.1
5984,5,8,311407,1.1
5985,5,8,311410,1.1
5986,5,8,311412,1.1
5987,5,8,311499,1.1
5988,5,8,311503,1.1
5989,5,8,311599,1.1
5990,5,8,311601,1.1
5991,5,8,311602,1.6
5992,5,8,311603,1.6
5993,5,8,311604,1.6
5994,5,8,311701,1.0
5995,5,8,311702,1.0
5996,5,8,311703,1.1
5997,5,8,311704,1.1
5998,5,8,311706,1.2
5999,5,8,311801,1.4
6000,5,8,311802,1.0
6001,5,8,311803,1.0
6002,5,8,311804,1.0
6003,5,8,311805,1.0
6004,5,8,311806,1.0
6005,5,8,311808,1.0
6006,5,8,311809,1.0
6007,5,8,311810,1.0
6008,5,8,311811,1.0
6009,5,8,311812,1.0
6010,5,8,311813,1.1
6011,5,8,311816,1.0
6012,5,8,311819,1.0
6013,5,8,311821,1.0
6014,5,8,311822,1.0
6015,5,8,311899,1.0
6016,5,8,311901,1.0
6017,5,8,311902,1.0
6018,5,8,311903,1.0
6019,5,8,311904,1.0
6020,5,8,311907,1.0
6021,5,8,311908,1.0
6022,5,8,311911,1.0
6023,5,8,311913,1.3
6024,5,8,312001,1.1
6025,5,8,312002,1.1
6026,5,8,312006,1.1
6027,5,8,312010,1.1
6028,5,8,312102,1.0
6029,5,8,312199,1.0
6030,5,8,312205,1.0
6031,5,8,312502,1.0
6032,5,8,312505,1.0
6033,5,8,312601,1.5
6034,5,8,312603,1.2
6035,5,8,312804,1.2
6036,5,8,321203,1.0
6037,5,8,321399,1.0
6038,5,8,321502,1.0
6039,5,8,321601,1.0
6040,5,8,321603,1.0
6041,5,8,321702,1.0
6042,5,8,321707,1.0
6043,5,8,321709,1.0
6044,5,8,321710,1.0
6045,5,8,321711,1.0
6046,5,8,321803,1.0
6047,5,8,322701,1.0
6048,5,8,330101,1.0
6049,5,8,330102,1.0
6050,5,8,330104,1.0
6051,5,8,330105,1.0
6052,5,8,330301,1.0
6053,5,8,331301,1.0
6054,5,8,331302,1.0
6055,5,8,331401,1.0
6056,5,8,331403,1.0
6057,5,8,331504,1.0
6058,5,8,331599,1.0
6059,5,8,331601,1.5
6060,5,8,331602,1.4
6061,5,8,331699,1.4
6062,5,8,331901,1.6
6063,5,8,331902,1.8
6064,5,8,331903,2.0
6065,5,8,331904,2.0
6066,5,8,331905,1.9
6067,5,8,331906,1.3
6068,5,8,331907,1.3
6069,5,8,331908,1.3
6070,5,8,331909,1.3
6071,5,8,331910,1.3
6072,5,8,331999,1.3
6073,5,8,332002,1.3
6074,5,8,332003,1.3
6075,5,8,332005,1.2
6076,5,8,332006,1.2
6077,5,8,332007,1.2
6078,5,8,332099,1.2
6079,5,8,332101,1.1
6080,5,8,332102,1.1
6081,5,8,332103,1.1
6082,5,8,332104,1.0
6083,5,8,332105,1.0
6084,5,8,332106,1.0
6085,5,8,332109,1.0
6086,5,8,332110,1.0
6087,5,8,332112,1.0
6088,5,8,332199,1.1
6089,5,8,332201,1.1
6090,5,8,332202,1.1
6091,5,8,332203,1.1
6092,5,8,332204,1.1
6093,5,8,332205,1.1
6094,5,8,332206,1.1
6095,5,8,332301,1.0
6096,5,8,332302,1.0
6097,5,8,332303,1.0
6098,5,8,332307,1.0
6099,5,8,332399,1.0
6100,5,8,332501,1.0
6101,5,8,332504,1.0
6102,5,8,332603,1.0
6103,5,8,332608,1.0
6104,5,8,332699,1.0
6105,5,8,332803,1.0
6106,5,8,333002,1.2
6107,5,8,340101,1.0
6108,5,8,340105,1.0
6109,5,8,340201,1.0
6110,5,8,340202,1.0
6111,5,8,340205,1.0
6112,5,8,340207,1.0
6113,5,8,340301,1.0
6114,5,8,340303,1.0
6115,5,8,340305,1.0
6116,5,8,340306,1.0
6117,5,8,340403,1.0
6118,5,8,340601,1.4
6119,5,8,340701,1.5
6120,5,8,340702,1.7
6121,5,8,340703,1.7
6122,5,8,340704,1.7
6123,5,8,340799,1.6
6124,5,8,340802,1.6
6125,5,8,340803,1.2
6126,5,8,340899,1.2
6127,5,8,340901,1.2
6128,5,8,340902,1.2
6129,5,8,340903,1.2
6130,5,8,340906,1.3
6131,5,8,341002,1.3
6132,5,8,341004,1.3
6133,5,8,341204,1.2
6134,5,8,341206,1.2
6135,5,8,341501,1.2
6136,5,8,341502,1.2
6137,5,8,341504,1.1
6138,5,8,341505,1.1
6139,5,8,341506,1.1
6140,5,8,341599,1.1
6141,5,8,341601,1.1
6142,5,8,341701,1.0
6143,5,8,341799,1.0
6144,5,8,341902,1.0
6145,5,8,342302,1.0
6146,5,8,342306,1.0
6147,5,8,342307,1.0
6148,5,8,342310,1.1
6149,5,8,342401,1.0
6150,5,8,342601,1.0
6151,5,8,342603,1.0
6152,5,8,342604,1.0
6153,5,8,342605,1.0
6154,5,8,342606,1.0
6155,5,8,342701,1.0
6156,5,8,342804,1.0
6157,5,8,342805,1.0
