month,day,number,amount
2,2,200706,2
2,2,220607,2
2,2,220906,1
2,2,231006,2
2,2,130801,4
2,2,220703,1
2,2,220201,1
2,2,151904,1
2,2,200907,2
2,2,150505,1
2,2,100402,3
2,2,300402,1
2,2,200602,1
2,2,220104,1
2,2,220799,1
2,2,150801,1
2,2,231703,4
2,2,151799,1
2,2,200603,1
2,2,150503,2
2,2,220205,1
2,2,200804,2
2,2,200302,1
2,2,201107,1
2,2,151902,1
2,2,151503,1
2,2,100104,1
2,2,200501,1
2,2,200805,1
2,2,200807,2
2,2,300604,1
2,2,342606,1
2,2,201001,1
2,2,130101,2
2,2,220501,2
2,2,200199,1
2,2,110302,2
2,2,301301,1
2,2,301804,3
2,2,300804,1
2,2,220802,1
2,2,200901,1
2,2,150502,2
2,2,220102,2
2,2,200811,1
2,2,341206,1
2,2,230304,1
2,2,311706,1
2,2,301303,2
2,2,200899,1
2,2,201105,1
2,2,151810,1
2,2,130603,1
2,2,201501,2
2,2,230604,2
2,2,220108,1
2,2,301606,2
2,2,200505,1
2,2,201203,1
2,2,150504,2
2,2,120103,4
2,2,200201,1
2,2,210501,1
2,2,151899,1
2,2,220608,1
2,2,200806,1
2,2,201301,1
2,2,120501,1
2,2,201103,2
2,2,200502,1
2,2,220306,1
2,2,220502,1
2,2,301801,1
2,2,201306,1
2,3,120106,6
2,3,100104,2
2,3,120309,3
2,3,120105,5
2,3,220202,5
2,3,220399,4
2,3,220801,2
2,3,210402,4
2,3,301602,1
2,3,120104,19
2,3,150504,6
2,3,220299,4
2,3,220904,3
2,3,120302,5
2,3,311604,1
2,3,200903,1
2,3,230801,1
2,3,151701,3
2,3,120201,9
2,3,120102,34
2,3,301301,1
2,3,130101,5
2,3,120101,14
2,3,220208,1
2,3,120301,5
2,3,152101,10
2,3,201101,3
2,3,201306,3
2,3,220201,5
2,3,220111,7
2,3,220405,2
2,3,331907,1
2,3,100101,6
2,3,200506,1
2,3,140301,4
2,3,301804,1
2,3,151802,6
2,3,301102,2
2,3,301603,2
2,3,151899,1
2,3,201107,6
2,3,220102,6
2,3,151301,1
2,3,200902,5
2,3,301801,2
2,3,311902,1
2,3,220302,12
2,3,200801,2
2,3,201110,1
2,3,300704,1
2,3,220606,1
2,3,230604,1
2,3,120205,1
2,3,201103,2
2,3,151503,1
2,3,312205,2
2,3,201003,1
2,3,230304,3
2,3,201111,7
2,3,110107,1
2,3,151813,1
2,3,220512,3
2,3,201401,4
2,3,120109,4
2,3,120103,5
2,3,220503,1
2,3,220901,2
2,3,220205,2
2,3,100102,1
2,3,100404,2
2,3,120313,1
2,3,200809,2
2,3,220301,3
2,3,231102,1
2,3,151805,1
2,3,220305,1
2,3,220110,1
2,3,210202,2
2,3,150101,4
2,3,110203,2
2,3,220507,1
2,3,201405,1
2,3,220107,2
2,3,201403,1
2,3,220515,2
2,3,301608,1
2,3,210699,2
2,3,150501,4
2,3,200502,1
2,3,210106,1
2,3,231101,2
2,3,200709,2
2,3,220902,2
2,3,301406,1
2,3,120303,3
2,3,220703,2
2,3,343105,1
2,3,200201,3
2,3,200501,4
2,3,300901,1
2,3,311406,1
2,3,220799,3
2,3,220409,1
2,3,201502,1
2,3,301606,1
2,3,200803,2
2,3,220303,2
2,3,311901,1
2,3,151804,1
2,3,110301,3
2,3,150199,1
2,3,300802,1
2,3,230602,2
2,3,201302,1
2,3,200805,1
2,3,201501,2
2,3,200608,1
2,3,230705,1
2,3,150802,2
2,3,120204,1
2,3,311801,1
2,3,322701,1
2,3,130801,2
2,3,151304,1
2,3,220304,4
2,3,300604,1
2,3,220106,1
2,3,200603,1
2,3,221202,2
2,3,120307,2
2,3,220199,1
2,3,201102,1
2,3,220707,1
2,3,311103,1
2,3,311204,1
2,3,230704,1
2,3,220513,4
2,3,210502,3
2,3,220499,1
2,3,220505,1
2,3,220203,2
2,3,201505,1
2,3,150503,1
2,3,200601,1
2,3,300204,1
2,3,300206,1
2,3,301802,3
2,3,300801,1
2,3,200711,1
2,3,120107,1
2,3,201404,1
2,3,311401,1
2,3,230199,1
2,3,201001,1
2,3,300701,1
2,3,130201,1
2,3,220906,1
2,3,220607,1
2,3,301303,1
2,3,231602,1
2,3,220204,1
2,3,220905,1
2,4,130603,1
2,4,220301,1
2,4,220208,2
2,4,120101,1
2,4,120102,1
2,4,100402,1
2,4,220599,1
2,4,120205,1
2,5,120102,19
2,5,150501,4
2,5,300604,3
2,5,100104,3
2,5,300801,2
2,5,201399,1
2,5,300607,1
2,5,150504,2
2,5,120106,7
2,5,321702,1
2,5,120101,18
2,5,220202,7
2,5,120105,5
2,5,201299,2
2,5,120109,5
2,5,230304,2
2,5,150105,3
2,5,200605,1
2,5,152101,4
2,5,151810,1
2,5,200201,1
2,5,120201,5
2,5,120104,18
2,5,220399,2
2,5,300702,2
2,5,120313,7
2,5,220513,2
2,5,200902,3
2,5,201003,1
2,5,201301,1
2,5,220504,1
2,5,100101,5
2,5,220301,3
2,5,130801,3
2,5,220702,1
2,5,201404,2
2,5,130803,2
2,5,340202,1
2,5,150505,2
2,5,201111,3
2,5,220302,3
2,5,220607,1
2,5,220208,6
2,5,120302,2
2,5,220799,3
2,5,120301,2
2,5,151902,4
2,5,100103,2
2,5,200608,1
2,5,220205,7
2,5,200903,2
2,5,120103,1
2,5,220201,3
2,5,151809,1
2,5,231404,3
2,5,120204,8
2,5,120309,2
2,5,201101,1
2,5,151813,2
2,5,301802,4
2,5,301603,3
2,5,201001,1
2,5,151206,1
2,5,200604,1
2,5,230301,1
2,5,221099,1
2,5,200905,1
2,5,200606,1
2,5,220108,2
2,5,201004,1
2,5,120205,1
2,5,201405,1
2,5,201107,2
2,5,200904,1
2,5,120303,2
2,5,301301,2
2,5,120307,1
2,5,150101,2
2,5,150102,2
2,5,220801,1
2,5,231103,1
2,5,120501,2
2,5,151805,1
2,5,130101,1
2,5,200803,1
2,5,342603,1
2,5,230103,1
2,5,110204,2
2,5,220110,1
2,5,231102,1
2,5,152104,1
2,5,220405,2
2,5,201401,5
2,5,333002,1
2,5,220906,1
2,5,220709,1
2,5,151801,1
2,5,340899,1
2,5,200501,1
2,5,150502,1
2,5,231601,1
2,5,201505,2
2,5,200299,1
2,5,200809,1
2,5,150404,1
2,5,120107,1
2,5,201104,1
2,5,100402,1
2,5,300202,1
2,5,200199,1
2,5,200711,1
2,5,150806,1
2,5,151701,1
2,5,311604,1
2,5,201105,1
2,5,210402,1
2,5,200101,1
2,5,110107,1
2,5,151099,1
2,5,310903,1
2,5,220204,1
2,5,201102,1
2,6,120109,3
2,6,301805,2
2,6,200607,2
2,6,120201,5
2,6,120102,28
2,6,200702,1
2,6,120101,16
2,6,120104,21
2,6,201405,1
2,6,301301,2
2,6,120313,7
2,6,120501,3
2,6,151801,6
2,6,220112,2
2,6,151904,2
2,6,100202,1
2,6,220205,7
2,6,120307,3
2,6,220208,1
2,6,120303,6
2,6,152101,9
2,6,231103,1
2,6,220499,2
2,6,220801,1
2,6,201404,3
2,6,220710,3
2,6,332603,1
2,6,220203,1
2,6,220399,2
2,6,201103,2
2,6,300702,2
2,6,220607,1
2,6,220299,2
2,6,201499,1
2,6,301608,2
2,6,120106,3
2,6,100101,4
2,6,220513,3
2,6,201501,1
2,6,331909,1
2,6,130801,5
2,6,120309,3
2,6,200902,3
2,6,200905,1
2,6,201401,7
2,6,151805,1
2,6,140301,1
2,6,151899,2
2,6,220301,4
2,6,301606,1
2,6,120105,3
2,6,220306,2
2,6,220409,1
2,6,221099,1
2,6,332109,1
2,6,311602,2
2,6,300602,2
2,6,220204,2
2,6,120301,3
2,6,220502,1
2,6,220703,1
2,6,311801,2
2,6,130803,3
2,6,230703,1
2,6,220408,1
2,6,201003,1
2,6,220709,1
2,6,120302,7
2,6,200903,1
2,6,120205,1
2,6,220111,4
2,6,150503,3
2,6,220606,1
2,6,200601,1
2,6,220302,5
2,6,210202,4
2,6,120204,1
2,6,331601,2
2,6,210501,3
2,6,200101,2
2,6,110201,1
2,6,200803,2
2,6,200709,1
2,6,220103,1
2,6,230305,1
2,6,300804,1
2,6,120310,1
2,6,220802,2
2,6,231201,1
2,6,130603,1
2,6,230701,1
2,6,200801,1
2,6,200201,1
2,6,150501,4
2,6,151304,1
2,6,201307,1
2,6,201111,2
2,6,220401,2
2,6,151804,3
2,6,150504,1
2,6,230102,1
2,6,300204,1
2,6,300601,1
2,6,220107,1
2,6,221202,3
2,6,151809,1
2,6,301801,2
2,6,230901,1
2,6,210502,1
2,6,150199,1
2,6,220104,1
2,6,120103,1
2,6,200602,1
2,6,150506,1
2,6,200708,1
2,6,130201,1
2,6,201107,2
2,6,301602,1
2,6,200705,1
2,6,201102,1
2,6,200506,1
2,6,220402,2
2,6,311809,1
2,6,301804,1
2,6,300202,1
2,6,221004,2
2,6,301603,2
2,6,150502,1
2,6,220207,1
2,6,200901,1
2,6,201402,1
2,6,220106,2
2,6,200501,2
2,6,151299,1
2,6,301609,1
2,6,311007,1
2,6,151806,1
2,6,150802,1
2,6,200806,1
2,6,120306,1
2,6,130101,3
2,6,210199,1
2,6,210301,1
2,6,301802,3
2,6,151802,1
2,6,201101,1
2,6,301106,1
2,6,220508,1
2,6,200807,1
2,6,201302,1
2,6,210503,1
2,6,210505,1
2,6,300604,1
2,6,231102,1
2,6,201505,1
2,6,231702,1
2,6,150102,1
2,6,220799,1
2,6,220599,1
2,6,201104,1
2,7,220405,1
2,7,120105,8
2,7,120101,17
2,7,201302,3
2,7,210502,2
2,7,120204,6
2,7,120205,4
2,7,332307,1
2,7,120201,6
2,7,150105,1
2,7,120104,9
2,7,300903,1
2,7,200301,5
2,7,120302,6
2,7,220401,5
2,7,220599,1
2,7,301606,3
2,7,220399,5
2,7,120102,24
2,7,221004,1
2,7,200806,1
2,7,220202,1
2,7,200703,1
2,7,220101,1
2,7,220302,6
2,7,200802,1
2,7,120106,12
2,7,201405,1
2,7,300604,3
2,7,120309,3
2,7,120103,4
2,7,220606,2
2,7,220205,4
2,7,200807,2
2,7,301602,1
2,7,152101,10
2,7,120109,1
2,7,220304,1
2,7,220601,1
2,7,201102,1
2,7,301603,5
2,7,200501,1
2,7,151701,2
2,7,301406,1
2,7,220301,3
2,7,210402,3
2,7,201505,1
2,7,200105,6
2,7,220409,1
2,7,200902,4
2,7,230703,1
2,7,120301,6
2,7,120313,3
2,7,150501,4
2,7,231601,1
2,7,201399,1
2,7,220503,2
2,7,150802,1
2,7,220106,1
2,7,200601,2
2,7,300802,1
2,7,201401,4
2,7,220208,4
2,7,300202,1
2,7,220512,1
2,7,201104,1
2,7,150502,1
2,7,120310,2
2,7,332302,1
2,7,220115,1
2,7,120307,2
2,7,200399,1
2,7,151503,3
2,7,220702,1
2,7,201501,3
2,7,220403,2
2,7,220112,1
2,7,300602,1
2,7,130101,1
2,7,150506,1
2,7,201303,2
2,7,150505,5
2,7,220799,1
2,7,301608,1
2,7,150101,1
2,7,340799,1
2,7,100101,1
2,7,220511,1
2,7,231003,1
2,7,140301,1
2,7,301301,1
2,7,130803,3
2,7,151902,2
2,7,200603,1
2,7,220102,3
2,7,220607,3
2,7,221003,1
2,7,201111,2
2,7,150302,1
2,7,220508,1
2,7,220107,2
2,7,200803,1
2,7,300206,1
2,7,201103,1
2,7,200607,1
2,7,151801,1
2,7,220802,1
2,7,220513,2
2,7,220504,1
2,7,130801,2
2,7,151004,1
2,7,200599,1
2,7,220905,1
2,7,231007,1
2,7,200704,1
2,7,301205,1
2,7,200702,2
2,7,340703,1
2,7,220108,1
2,7,150504,2
2,7,230705,1
2,7,332103,1
2,7,230399,1
2,7,200805,1
2,7,120107,2
2,7,130603,1
2,7,201107,1
2,7,200706,1
2,7,201502,1
2,7,221101,1
2,7,150103,1
2,7,230604,1
2,7,120303,2
2,7,230101,1
2,7,220303,1
2,7,340201,1
2,7,151904,1
2,7,311902,1
2,7,151802,1
2,7,201003,1
2,7,301801,1
2,7,230304,1
2,7,300605,1
2,7,200710,1
2,7,210505,1
2,7,220109,1
2,7,220299,1
2,7,311099,1
2,7,150199,1
2,8,120204,2
2,8,201003,1
2,8,220302,6
2,8,301603,4
2,8,201403,1
2,8,120102,24
2,8,120105,7
2,8,220205,4
2,8,220306,1
2,8,120201,8
2,8,150102,3
2,8,120313,5
2,8,120104,16
2,8,220301,3
2,8,220604,1
2,8,341506,1
2,8,100101,8
2,8,220207,1
2,8,220699,1
2,8,120301,6
2,8,151501,2
2,8,151809,1
2,8,200806,1
2,8,220108,2
2,8,220208,11
2,8,311701,1
2,8,151002,1
2,8,331699,1
2,8,220203,1
2,8,230102,2
2,8,220401,2
2,8,151802,1
2,8,120309,2
2,8,150101,2
2,8,200805,3
2,8,200604,1
2,8,150105,2
2,8,210601,1
2,8,332803,1
2,8,120106,9
2,8,152101,10
2,8,300701,2
2,8,201302,6
2,8,301303,2
2,8,201404,4
2,8,100104,1
2,8,221003,1
2,8,230202,1
2,8,120303,4
2,8,220513,3
2,8,210501,2
2,8,220199,1
2,8,130801,4
2,8,301304,1
2,8,120101,14
2,8,210502,1
2,8,230901,3
2,8,151811,1
2,8,220202,4
2,8,300802,1
2,8,220601,1
2,8,220201,1
2,8,210402,2
2,8,230703,1
2,8,120307,1
2,8,120310,1
2,8,151704,1
2,8,150504,3
2,8,200201,1
2,8,200602,2
2,8,231104,1
2,8,100402,1
2,8,220607,1
2,8,201004,1
2,8,120302,3
2,8,230399,1
2,8,231404,2
2,8,150503,3
2,8,220399,6
2,8,341504,1
2,8,342605,1
2,8,120109,1
2,8,120306,1
2,8,151813,1
2,8,231702,1
2,8,220499,1
2,8,150502,1
2,8,201111,1
2,8,100102,1
2,8,200501,1
2,8,100601,1
2,8,220106,1
2,8,150501,3
2,8,230705,1
2,8,220103,1
2,8,151801,1
2,8,300801,1
2,8,300206,1
2,8,151299,2
2,8,220512,1
2,8,201101,1
2,8,220802,1
2,8,220111,2
2,8,151804,2
2,8,231102,2
2,8,220502,1
2,8,220709,1
2,8,310704,1
2,8,301301,1
2,8,151904,1
2,8,201405,1
2,8,200902,1
2,8,230701,1
2,8,201103,1
2,8,200608,1
2,8,201107,1
2,8,220115,1
2,8,230304,1
2,8,301102,1
2,8,201499,1
2,8,220403,1
2,8,120103,2
2,8,200709,1
2,8,150302,1
2,8,201002,1
2,8,220112,1
2,8,210503,1
2,8,220299,1
2,8,201401,1
2,8,130101,1
2,8,200903,1
2,8,110201,1
2,8,200601,2
2,8,300602,1
2,8,221101,1
2,8,332302,1
2,8,301608,2
2,8,151701,1
2,8,311802,1
2,8,220510,1
2,8,321803,1
2,8,220304,1
2,8,200101,1
2,8,220402,1
2,8,120501,1
2,8,300704,1
2,8,200301,1
2,9,220399,3
2,9,200809,2
2,9,220502,2
2,9,220513,7
2,9,220515,1
2,9,201401,8
2,9,200199,1
2,9,120104,34
2,9,150504,2
2,9,220202,4
2,9,220208,7
2,9,220111,5
2,9,150502,3
2,9,152101,12
2,9,220302,12
2,9,210402,5
2,9,300601,1
2,9,301603,9
2,9,220106,4
2,9,200501,7
2,9,120307,6
2,9,120106,11
2,9,220403,2
2,9,120109,3
2,9,120204,1
2,9,130801,4
2,9,120101,25
2,9,110107,2
2,9,301802,4
2,9,120102,31
2,9,210505,1
2,9,120201,11
2,9,220799,2
2,9,151299,1
2,9,301301,2
2,9,311503,1
2,9,220299,3
2,9,220904,4
2,9,220906,2
2,9,151904,4
2,9,332302,1
2,9,150506,1
2,9,220801,4
2,9,311706,2
2,9,220112,3
2,9,201107,6
2,9,151809,1
2,9,200702,1
2,9,230201,1
2,9,311702,2
2,9,120105,7
2,9,300801,3
2,9,322701,1
2,9,231606,1
2,9,120205,2
2,9,130201,2
2,9,220401,2
2,9,220405,5
2,9,201111,2
2,9,201102,5
2,9,311406,1
2,9,220605,6
2,9,220701,1
2,9,201003,2
2,9,312205,1
2,9,150404,1
2,9,311801,3
2,9,150505,1
2,9,231601,2
2,9,301609,1
2,9,220205,2
2,9,210501,4
2,9,151805,1
2,9,200301,1
2,9,210601,2
2,9,220703,2
2,9,200601,2
2,9,301499,1
2,9,332105,1
2,9,332699,1
2,9,201301,2
2,9,311907,1
2,9,300701,1
2,9,151901,1
2,9,200303,1
2,9,150302,1
2,9,230401,1
2,9,151802,2
2,9,100101,7
2,9,200608,1
2,9,301606,1
2,9,300206,5
2,9,311401,1
2,9,201501,3
2,9,220298,1
2,9,301804,1
2,9,220501,1
2,9,120302,10
2,9,220304,1
2,9,130102,2
2,9,120303,4
2,9,120107,3
2,9,221202,1
2,9,220201,2
2,9,220402,1
2,9,150101,1
2,9,301608,5
2,9,200202,1
2,9,220113,1
2,9,220499,1
2,9,231603,1
2,9,220409,2
2,9,220710,1
2,9,230703,1
2,9,150801,2
2,9,200709,3
2,9,120313,4
2,9,150305,1
2,9,200105,4
2,9,201109,1
2,9,151503,1
2,9,220603,3
2,9,210502,4
2,9,301801,3
2,9,201103,1
2,9,201403,1
2,9,311007,1
2,9,231102,1
2,9,220305,1
2,9,220607,1
2,9,210701,1
2,9,332803,1
2,9,120309,2
2,9,220102,1
2,9,220601,1
2,9,200805,1
2,9,300602,2
2,9,220699,3
2,9,200201,1
2,9,151813,1
2,9,120301,5
2,9,230604,1
2,9,220707,2
2,9,200606,1
2,9,200704,1
2,9,201302,1
2,9,210503,1
2,9,151804,2
2,9,220301,2
2,9,130101,2
2,9,151807,1
2,9,200607,1
2,9,120103,1
2,9,151701,3
2,9,201101,1
2,9,311701,1
2,9,221003,2
2,9,210704,1
2,9,150501,1
2,9,301303,1
2,9,312502,1
2,9,151301,1
2,9,300802,1
2,9,321399,1
2,9,220507,1
2,9,200502,1
2,9,201104,1
2,9,220303,1
2,9,200801,1
2,9,220905,2
2,9,200803,1
2,9,200603,1
2,9,340201,1
2,9,301106,2
2,9,220306,1
2,9,301805,1
2,9,100103,1
2,9,151803,1
2,9,300301,1
2,9,221099,1
2,9,200903,1
2,9,300607,1
2,9,220199,1
2,9,301102,1
2,9,200902,1
2,9,311402,1
2,9,151806,1
2,9,220706,1
2,9,120306,1
2,9,220203,1
2,9,210301,1
2,10,312601,3
2,10,220799,2
2,10,220999,1
2,10,120101,17
2,10,201102,2
2,10,130801,5
2,10,301603,3
2,10,120302,7
2,10,300801,1
2,10,151099,2
2,10,311002,1
2,10,100101,14
2,10,231601,2
2,10,120301,2
2,10,220206,1
2,10,220399,2
2,10,220801,2
2,10,201403,2
2,10,230401,1
2,10,300604,2
2,10,201301,1
2,10,152104,1
2,10,221101,1
2,10,220802,2
2,10,120102,18
2,10,100202,2
2,10,120109,3
2,10,200902,3
2,10,201107,2
2,10,120105,5
2,10,120106,9
2,10,220502,2
2,10,120309,1
2,10,210505,3
2,10,311108,1
2,10,150504,3
2,10,200604,4
2,10,301608,2
2,10,200601,3
2,10,230901,1
2,10,210601,1
2,10,200201,1
2,10,100402,3
2,10,120303,6
2,10,220602,1
2,10,300701,2
2,10,150102,1
2,10,120501,2
2,10,201001,1
2,10,201401,3
2,10,220299,3
2,10,120103,5
2,10,200903,2
2,10,210503,2
2,10,201306,2
2,10,201103,2
2,10,300204,1
2,10,201504,1
2,10,220301,2
2,10,220298,1
2,10,120310,2
2,10,210507,1
2,10,220111,3
2,10,231602,2
2,10,230399,1
2,10,151799,1
2,10,201405,1
2,10,151811,1
2,10,150101,2
2,10,150503,3
2,10,130603,1
2,10,150501,4
2,10,200706,2
2,10,152101,16
2,10,120104,19
2,10,230703,1
2,10,151804,2
2,10,210501,2
2,10,201502,1
2,10,301303,2
2,10,301004,1
2,10,343107,1
2,10,151701,2
2,10,151805,1
2,10,220607,2
2,10,120201,4
2,10,130101,4
2,10,220702,1
2,10,201303,1
2,10,201499,1
2,10,300606,1
2,10,120107,2
2,10,220205,3
2,10,301602,3
2,10,120313,2
2,10,300607,1
2,10,120204,2
2,10,151501,1
2,10,201302,3
2,10,200303,1
2,10,220106,2
2,10,231102,3
2,10,231099,1
2,10,120307,1
2,10,220513,3
2,10,300804,1
2,10,300602,1
2,10,110204,1
2,10,120305,2
2,10,210402,2
2,10,151813,2
2,10,220508,1
2,10,130201,4
2,10,301101,1
2,10,210502,1
2,10,201201,2
2,10,220107,1
2,10,110302,1
2,10,200705,1
2,10,341506,1
2,10,201110,1
2,10,120205,3
2,10,200502,2
2,10,220604,1
2,10,200711,1
2,10,220504,1
2,10,200603,4
2,10,200809,1
2,10,200807,2
2,10,201104,1
2,10,201004,2
2,10,300206,1
2,10,220901,1
2,10,200806,3
2,10,220904,1
2,10,150199,1
2,10,220110,1
2,10,151899,1
2,10,200605,1
2,10,200701,1
2,10,150303,1
2,10,340301,1
2,10,200599,1
2,10,311702,1
2,10,150802,1
2,10,151801,2
2,10,231103,1
2,10,151503,1
2,10,230302,1
2,10,220208,3
2,10,220102,2
2,10,140301,1
2,10,230304,1
2,10,150505,1
2,10,301804,1
2,10,230101,1
2,10,201002,1
2,10,151806,1
2,10,120306,1
2,10,332202,1
2,10,220405,1
2,10,150302,1
2,10,311604,1
2,10,151904,1
2,10,220115,1
2,10,220905,1
2,10,220699,1
2,10,200709,1
2,10,300802,1
2,10,220403,1
2,11,201102,1
2,11,220208,9
2,11,220599,3
2,11,150501,3
2,11,100101,15
2,11,220205,4
2,11,220304,3
2,11,231102,3
2,11,220299,6
2,11,220502,4
2,11,301302,1
2,11,120501,4
2,11,152101,14
2,11,220902,3
2,11,230703,1
2,11,130101,3
2,11,200902,5
2,11,220709,2
2,11,120102,18
2,11,230304,2
2,11,100102,6
2,11,150199,1
2,11,201103,4
2,11,201111,2
2,11,201501,7
2,11,120106,8
2,11,210503,2
2,11,300206,2
2,11,151701,2
2,11,220112,3
2,11,220701,5
2,11,221101,1
2,11,220799,10
2,11,151904,5
2,11,120105,9
2,11,201003,3
2,11,200105,2
2,11,220111,8
2,11,201404,1
2,11,301802,5
2,11,220302,10
2,11,120104,22
2,11,220305,2
2,11,200806,3
2,11,201299,1
2,11,311701,1
2,11,130201,2
2,11,200709,4
2,11,220301,5
2,11,201107,5
2,11,220201,1
2,11,120307,3
2,11,120306,1
2,11,120201,12
2,11,230302,2
2,11,210506,3
2,11,151302,1
2,11,220106,3
2,11,151801,6
2,11,220202,2
2,11,151501,1
2,11,200502,1
2,11,210501,5
2,11,120309,3
2,11,200803,4
2,11,200501,3
2,11,220399,2
2,11,110107,3
2,11,220707,1
2,11,301301,3
2,11,100402,8
2,11,200807,2
2,11,201399,3
2,11,200903,3
2,11,310202,1
2,11,220906,1
2,11,151813,4
2,11,311706,1
2,11,200804,2
2,11,301602,2
2,11,221003,3
2,11,201104,2
2,11,200603,3
2,11,120204,1
2,11,120101,17
2,11,220204,2
2,11,210504,2
2,11,150504,6
2,11,220306,4
2,11,120107,3
2,11,301603,3
2,11,151503,1
2,11,100202,2
2,11,200604,1
2,11,100104,4
2,11,150101,1
2,11,220108,1
2,11,200805,1
2,11,220107,1
2,11,210601,3
2,11,220601,1
2,11,120302,3
2,11,301606,1
2,11,220109,2
2,11,120303,3
2,11,100404,1
2,11,210507,2
2,11,110201,1
2,11,220102,2
2,11,311008,1
2,11,151810,1
2,11,151811,2
2,11,151804,3
2,11,120109,3
2,11,220508,1
2,11,150505,1
2,11,110203,2
2,11,201502,3
2,11,301607,1
2,11,220513,2
2,11,341502,1
2,11,300801,2
2,11,151805,1
2,11,311604,2
2,11,201201,1
2,11,201499,2
2,11,151902,3
2,11,301608,2
2,11,201401,3
2,11,200809,2
2,11,201004,1
2,11,201101,1
2,11,151803,2
2,11,201001,1
2,11,311809,1
2,11,220607,1
2,11,230701,1
2,11,220606,1
2,11,220702,2
2,11,120301,4
2,11,300204,1
2,11,231404,4
2,11,220101,1
2,11,220710,2
2,11,230101,1
2,11,200906,1
2,11,120313,3
2,11,150503,1
2,11,200601,1
2,11,201306,1
2,11,210505,1
2,11,220401,1
2,11,220115,1
2,11,150302,1
2,11,200705,2
2,11,201405,1
2,11,300601,1
2,11,200706,1
2,11,221202,2
2,11,200602,1
2,11,310603,1
2,11,130801,2
2,11,220713,1
2,11,120103,1
2,11,230399,1
2,11,201106,1
2,11,151802,1
2,11,301106,1
2,11,220801,2
2,11,301701,1
2,11,343105,1
2,11,231103,1
2,12,120101,23
2,12,200804,2
2,12,341505,1
2,12,341506,1
2,12,220199,3
2,12,201505,1
2,12,220301,4
2,12,150504,6
2,12,120309,4
2,12,150404,1
2,12,151904,4
2,12,200301,2
2,12,221003,3
2,12,220710,2
2,12,301603,6
2,12,110107,2
2,12,120204,3
2,12,220302,14
2,12,200603,1
2,12,201399,1
2,12,201201,1
2,12,200606,3
2,12,152101,8
2,12,220513,6
2,12,220399,6
2,12,230302,2
2,12,301608,2
2,12,200903,5
2,12,120102,38
2,12,301802,3
2,12,301101,2
2,12,120104,16
2,12,200902,10
2,12,120501,2
2,12,120301,4
2,12,201301,1
2,12,151799,2
2,12,120302,6
2,12,220102,7
2,12,220702,3
2,12,300606,1
2,12,220601,3
2,12,120303,6
2,12,231404,2
2,12,151803,1
2,12,220306,3
2,12,220605,2
2,12,120201,8
2,12,231099,1
2,12,100101,4
2,12,220602,3
2,12,220203,4
2,12,201103,4
2,12,221004,3
2,12,230199,1
2,12,220107,2
2,12,130101,2
2,12,120103,2
2,12,220106,1
2,12,231103,4
2,12,110106,1
2,12,220508,1
2,12,220799,4
2,12,231601,1
2,12,120105,6
2,12,120106,6
2,12,200705,1
2,12,130801,2
2,12,300902,1
2,12,311405,2
2,12,301303,3
2,12,130803,2
2,12,200803,4
2,12,120107,2
2,12,220204,1
2,12,201111,5
2,12,201199,1
2,12,200711,1
2,12,201107,2
2,12,201003,1
2,12,220713,1
2,12,200809,2
2,12,200202,1
2,12,150101,2
2,12,151805,2
2,12,301301,4
2,12,300206,1
2,12,152104,1
2,12,201104,3
2,12,220512,3
2,12,100404,1
2,12,231102,1
2,12,151804,2
2,12,311604,2
2,12,230305,1
2,12,100402,5
2,12,220405,4
2,12,201299,1
2,12,300701,2
2,12,220515,1
2,12,200204,1
2,12,220104,1
2,12,120307,4
2,12,220709,1
2,12,230304,1
2,12,230201,1
2,12,151801,3
2,12,220901,1
2,12,120310,1
2,12,150509,1
2,12,220205,1
2,12,201004,2
2,12,200802,1
2,12,220111,3
2,12,332099,1
2,12,151810,1
2,12,120305,1
2,12,311008,1
2,12,201306,1
2,12,220606,1
2,12,150904,1
2,12,300604,1
2,12,210507,2
2,12,201002,1
2,12,231602,2
2,12,220299,2
2,12,220599,1
2,12,150501,2
2,12,220503,1
2,12,201001,1
2,12,220208,2
2,12,220999,1
2,12,301801,1
2,12,220701,1
2,12,220801,1
2,12,230901,3
2,12,201102,2
2,12,220305,1
2,12,100104,2
2,12,200805,1
2,12,220708,1
2,12,340301,1
2,12,150502,1
2,12,200907,1
2,12,200706,2
2,12,120313,2
2,12,220514,1
2,12,151701,1
2,12,220902,1
2,12,201502,1
2,12,120306,1
2,12,221202,1
2,12,301799,1
2,12,220101,1
2,12,200701,1
2,12,300602,1
2,12,220607,1
2,12,130102,1
2,13,120101,22
2,13,200505,1
2,13,220513,6
2,13,210502,1
2,13,220106,2
2,13,210601,2
2,13,120313,4
2,13,220102,2
2,13,220302,10
2,13,120102,20
2,13,120104,14
2,13,220207,1
2,13,120301,3
2,13,210704,4
2,13,220107,2
2,13,220703,2
2,13,231404,2
2,13,120105,6
2,13,150102,1
2,13,152101,9
2,13,220199,2
2,13,220299,8
2,13,220399,8
2,13,230604,1
2,13,200803,2
2,13,150502,2
2,13,220512,5
2,13,220702,3
2,13,220704,1
2,13,220303,2
2,13,200704,1
2,13,200105,2
2,13,220111,5
2,13,120501,5
2,13,220401,1
2,13,210506,1
2,13,231102,1
2,13,150501,2
2,13,230502,1
2,13,120310,2
2,13,332803,1
